,,,,,,,,,,,,,
,,,,353 804,27 880 869,,237 409 289 009,24 955 515,,222 645 234 424,"3 279 157,200",,23 414 908 060
,Код материала,Наименование товара,Ед. изм,Остаток на начало,Приход,,,Расход,,,Остаток,,
,,,,,Кол-во,Цена,Сумма,Кол-во,Цена,Сумма,Кол-во,Цена,Сумма
,00-00001427,Вилька передный (муровейник),шт,,1,100 000,100 000,1,100 000,100 000,"0,0000",100 000,0
,00-00001428,Балон болт (муровейник),шт,,8,50 000,400 000,8,50 000,400 000,"0,0000",50 000,0
,00-00001429,Палец болт (муровейник),шт,,2,30 000,60 000,2,30 000,60 000,"0,0000",30 000,0
,00-00001430,Палец подшибник (муровейник),шт,,2,30 000,60 000,2,30 000,60 000,"0,0000",30 000,0
,00-00001431,Анкерный крючок М8,шт,40,0,0,0,40,0,0,"0,0000",0,0
,00-00001432,Тройник из ппр 50х25,шт,8,11,6 701,73 712,19,6 701,127 321,"0,0000",6 701,0
,00-00001433,Тройник из ппр 63х50,шт,4,27,15 647,422 480,31,15 647,485 070,"0,0000",15 647,0
,00-00001435,Головка ключ 8,шт,35,0,0,0,35,0,0,"0,0000",0,0
,00-00001436,Родбан сувок ( АСЛАН ) (1мешок 25кг) ручной Rotsuvoq),тн,,130,0,0,130,0,0,"0,0000",0,0
,00-00001437,Головка ключ 36,шт,1,39,38 616,1 506 014,9,38 616,347 542,31,38 616,1 197 088
,00-00001438,Головка ключ 27,шт,,95,28 935,2 748 800,80,28 935,2 314 779,15,28 935,434 021
,00-00001439,Головка ключ 24,шт,,11,28 091,309 000,11,28 091,309 000,"0,0000",28 091,0
,00-00001440,Головка ключ 22,шт,,4,14 700,58 800,4,14 700,58 800,"0,0000",14 700,0
,00-00001441,Штангенциркул механический,шт,,4,187 500,750 000,4,187 500,750 000,"0,0000",187 500,0
,00-00001442,Брон 2/36 (дробилка спец тех),комп,,13,19 463 077,253 020 000,13,19 463 077,253 020 000,"0,0000",19 463 077,0
,00-00001443,Ступица подшибник (спец тех у-н),шт,,1,250 000,250 000,1,250 000,250 000,"0,0000",250 000,0
,00-00001444,"Минвата Ecobazalt 1200х600х50 (упаковка 5,04м2)",пачка,,45,0,0,45,0,0,"0,0000",0,0
,00-00001445,Фитинг 18х10 (спец тех у-н),шт,,12,3 333,40 000,12,3 333,40 000,"0,0000",3 333,0
,00-00001446,Закладной лист 1500х1000х10,шт,,46,59 000,2 714 000,41,59 000,2 419 000,"5,0000",59 000,295 000
,00-00001447,Закладной лист 1500х1000х5,шт,,36,233 889,8 420 000,31,233 889,7 250 556,"5,0000",233 889,1 169 444
,00-00001448,Закладной лист 1800х600х3,шт,,43,206 279,8 870 000,38,206 279,7 838 605,"5,0000",206 279,1 031 395
,00-00001449,Закладной лист 1200х600х3,шт,,8,0,0,8,0,0,"0,0000",0,0
,00-00001450,Закладной лист 1400х1200х3,шт,,4,0,0,4,0,0,"0,0000",0,0
,00-00001451,Болт гайка М27/28,шт,,15,76 200,1 143 000,15,76 200,1 143 000,"0,0000",76 200,0
,00-00001452,Щит 50х40,шт,,57,196 100,11 177 700,57,196 100,11 177 700,"0,0000",196 100,0
,00-00001453,Автомат NM 50А,шт,,244,207 139,50 542 000,234,207 139,48 470 607,10,207 139,2 071 393
,00-00001454,Автомат 1фаз 16А,шт,63,2 520,11 965,30 151 240,1 891,11 965,22 625 395,692,11 965,8 279 626
,00-00001455,Нулевая шина 10местный,шт,,1 278,25 265,32 288 700,613,25 265,15 487 459,665,25 265,16 801 241
,00-00001456,Наканечник 25мм медный,шт,,1 160,5 207,6 040 000,1 110,5 207,5 779 655,50,5 207,260 345
,00-00001457,Наканечник 35мм медный,шт,,250,9 380,2 345 000,250,9 380,2 345 000,"0,0000",9 380,0
,00-00001458,Гильза 35 медный,шт,,270,8 874,2 396 000,270,8 874,2 396 000,"0,0000",8 874,0
,00-00001459,Гильза 25 медный,шт,,180,6 500,1 170 000,180,6 500,1 170 000,"0,0000",6 500,0
,00-00001460,Гильза 16 медный,шт,,170,5 900,1 003 000,120,5 900,708 000,"50,0000",5 900,295 000
,00-00001461,Вентилятор,шт,,3,0,0,3,0,0,"0,0000",0,0
,00-00001462,Термо датчик Aelifv 0-60 C,шт,,3,145 000,435 000,3,145 000,435 000,"0,0000",145 000,0
,00-00001463,Клемник 40,шт,,43,19 712,847 600,43,19 712,847 600,"0,0000",19 712,0
,00-00001464,Гипсокартон  Веро стенный 12,шт,,3 777,34 366,129 800 000,3 084,34 366,105 984 432,693,34 366,23 815 568
,00-00001465,"Кафель 40х40 001-С цвет: белый Orient ceramic (пачка 1,6мм2)",м2,,11 301,39 292,444 057 000,8 718,39 292,342 538 920,"2 583,6750",39 292,101 518 080
,00-00001466,"Кафель 75х30  001-А цвет: белый Orient ceramic (пачка 1,5м2)",м2,,2 901,34 484,100 042 000,2 901,34 484,100 042 000,"0,0000",34 484,0
,00-00001467,Шпатель 300 Тиш,шт,,180,11 137,2 004 600,177,11 137,1 971 190,3,11 137,33 410
,00-00001468,Шпатель 350,шт,,24,7 111,170 664,24,7 111,170 664,"0,0000",7 111,0
,00-00001469,Молоток резиновый 2000гр,шт,,70,29 429,2 060 000,19,29 429,559 143,"51,0000",29 429,1 500 857
,00-00001470,Молоток резиновый 1500гр,шт,,10,19 500,195 000,10,19 500,195 000,"0,0000",19 500,0
,00-00001471,Пластиковый дюбель 12х60 (пакет 100шт),пакет,,44,9 364,412 000,44,9 364,412 000,"0,0000",9 364,0
,00-00001472,Зонтик навес 3х3м Цвет: синий,шт,,3,910 000,2 730 000,3,910 000,2 730 000,"0,0000",910 000,0
,00-00001473,Заземления козик 1м (медный),шт,,5,169 000,845 000,5,169 000,845 000,"0,0000",169 000,0
,00-00001474,"Минвата Ecobazalt 1200х600х100 (упаковка 2,88м2)",шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00001475,Закладной деталь 400х400х16,шт,,8,0,0,8,0,0,"0,0000",0,0
,00-00001476,Закладной деталь 210х170х20,шт,,7,0,0,7,0,0,"0,0000",0,0
,00-00001477,Закладной деталь 290х170х20,шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00001478,Шлакаблок,шт,,1 400,2 300,3 220 000,1 400,2 300,3 220 000,"0,0000",2 300,0
,00-00001479,Чугунный фтулка (дробилка спец тех),шт,,5,1 805 400,9 027 000,5,1 805 400,9 027 000,"0,0000",1 805 400,0
,00-00001480,Чугунный сальний (дробилка спец тех),шт,,5,807 600,4 038 000,5,807 600,4 038 000,"0,0000",807 600,0
,00-00001481,Гайка (дробилка спец тех),шт,,6,1 355 833,8 135 000,6,1 355 833,8 135 000,"0,0000",1 355 833,0
,00-00001482,Стальной Фтулка (дробилка спец тех),шт,,3,1 793 333,5 380 000,3,1 793 333,5 380 000,"0,0000",1 793 333,0
,00-00001483,Лестничный лоток 400х100,м,,1 096,110 437,120 984 000,538,110 437,59 360 018,558,110 437,61 623 982
,00-00001484,Лестничный лоток 600х100,м,,2 835,323 380,916 622 000,488,323 380,157 809 679,2 347,323 380,758 812 321
,00-00001485,"Натижной потолок 18мм ширина 2,7м  Mat005-3  PREMIUM  (1шт 500м)",м,,500,91 000,45 500 000,500,91 000,45 500 000,"0,0000",91 000,0
,00-00001486,Люк пожарный лестница 87х67х10,шт,33,12,83 333,1 000 000,45,83 333,3 750 000,"0,0000",83 333,0
,00-00001487,"Профиль 40х20х0,8",м,,7 350,9 718,71 425 000,6 715,9 718,65 254 269,"635,0000",9 718,6 170 731
,00-00001488,Масло Mannol low viscosity li-ep 9987 (18кг) (спец тех у-н) Солидол,шт,,147,94 286,13 860 000,3,94 286,282 857,"144,0000",94 286,13 577 143
,00-00001489,Воздушный фильтр Pu 2851 (спец тех у-н),шт,1,2,280 000,560 000,3,280 000,840 000,"0,0000",280 000,0
,00-00001490,Конвейр (спец тех дробилка),шт,,7,0,0,7,0,0,"0,0000",0,0
,00-00001491,Папка регистратор,шт,,800,26 468,21 174 000,681,26 468,18 024 368,119,26 468,3 149 633
,00-00001492,Кнопка рангли,шт,,2,16 000,32 000,2,16 000,32 000,"0,0000",16 000,0
,00-00001493,Кабель АВВГ 4х240мм2,м,148,450,227 116,102 202 000,598,227 116,135 815 102,"0,0000",227 116,0
,00-00001494,"Натижной потолок 18мм ширина 2,7м  Mat006 PREMIUM  (4шт 270м)",м,,1 080,58 500,63 180 000,1 080,58 500,63 180 000,"0,0000",58 500,0
,00-00001495,"Натижной потолок 18мм ширина 2,7м  Mat006 PREMIUM  (2шт 320м)",м,,910,41 143,37 440 000,910,41 143,37 440 000,"0,0000",41 143,0
,00-00001496,"Труба 219х3,7",м,,36,123 499,4 483 000,36,123 499,4 483 000,"0,0000",123 499,0
,00-00001497,"Труба 124х3,6",м,,12,140 917,1 691 000,12,140 917,1 691 000,"0,0000",140 917,0
,00-00001498,Лист планка 80х80,шт,,4,680 000,2 720 000,4,680 000,2 720 000,"0,0000",680 000,0
,00-00001499,Уплотнитель резиновое кольцо 125мм Pgpu-5,шт,,260,26 846,6 980 000,260,26 846,6 980 000,"0,0000",26 846,0
,00-00001500,Доводчик Lit,шт,,2,97 500,195 000,2,97 500,195 000,"0,0000",97 500,0
,00-00001501,"Крестик для кафеля 1,5",пачка,19,120,8 883,1 066 000,139,8 883,1 234 783,"0,0000",8 883,0
,00-00001502,Кабель АВВГ 1х240мм2,м,,250,52 500,13 125 000,250,52 500,13 125 000,"0,0000",52 500,0
,00-00001503,Автомат 3фазный 630А,шт,,1,1 548 000,1 548 000,1,1 548 000,1 548 000,"0,0000",1 548 000,0
,00-00001504,Шкиф 200х28 (спец тех у-н),шт,,8,297 500,2 380 000,8,297 500,2 380 000,"0,0000",297 500,0
,00-00001505,Шкиф 120х18 (спец тех у-н),шт,,2,150 000,300 000,2,150 000,300 000,"0,0000",150 000,0
,00-00001506,Ремен CB 2360 (спец тех у-н),шт,,76,50 395,3 830 000,60,50 395,3 023 684,"16,0000",50 395,806 316
,00-00001507,Ремен CB 1800 (спец тех у-н),шт,,48,28 958,1 390 000,48,28 958,1 390 000,"0,0000",28 958,0
,00-00001508,Шприц (спец тех у-н),шт,4,20,331 500,6 630 000,20,331 500,6 630 000,4,331 500,1 326 000
,00-00001509,Пиломатериаль 50х100х4 метр Брус,шт,10,500,1,310,510,1,316,"0,0000",1,0
,00-00001510,Пиломатериаль 50х150х4 метр,шт,,34,0,0,34,0,0,"0,0000",0,0
,00-00001511,Шпилька 14мм (спец тех бру),шт,,111,37 568,4 170 000,111,37 568,4 170 000,"0,0000",37 568,0
,00-00001512,Лента 15смх10мм (спец тех бру),м,,84,35 000,2 940 000,84,35 000,2 940 000,"0,0000",35 000,0
,00-00001513,Мешалка лапка комплект (бру спец тех),шт,,7,1 128 000,7 896 000,7,1 128 000,7 896 000,"0,0000",1 128 000,0
,00-00001514,Болт М16х70+ Гайка М16х70+Шайба М16х70 (Бру спец тех у-н),кг,,174,21 047,3 658 000,174,21 047,3 658 000,"0,000",21 047,0
,00-00001515,"Болт каленный 16х80, гайка каленный 16х80, шайба 16х80 (бру спец тех у-н)",кг,,104,13 984,1 458 000,104,13 984,1 458 000,"0,0000",13 984,0
,00-00001516,"Болт М8х25 гайка 8х25. Болт 8х30, гайка 8х30, шайба 8х30 (бру спец тех у-н)",кг,,83,32 717,2 715 500,83,32 717,2 715 500,"0,0000",32 717,0
,00-00001517,"Пасо болт каленный 10х30, гайка 10х30 (бру спец тех)",кг,,3,150 000,375 000,3,150 000,375 000,"0,0000",150 000,0
,00-00001518,Мешалка брон лапка 18х20 (Бру спец тех у-н),шт,,20,117 000,2 340 000,20,117 000,2 340 000,"0,0000",117 000,0
,00-00001519,Мешалка брон лапка 15х20 (Бру спец тех у-н),шт,,20,117 000,2 340 000,20,117 000,2 340 000,"0,0000",117 000,0
,00-00001520,Гидро шланг (спец тех у-н),шт,,12,325 833,3 910 000,12,325 833,3 910 000,"0,0000",325 833,0
,00-00001521,Органайзер офисной,шт,,19,96 053,1 825 000,15,96 053,1 440 789,4,96 053,384 211
,00-00001522,Зажим офисной,шт,,120,2 200,264 000,113,2 200,248 600,7,2 200,15 400
,00-00001523,"Правила 1,5м",шт,,10,84 500,845 000,10,84 500,845 000,"0,0000",84 500,0
,00-00001524,Чалька 10т 6м,шт,,30,504 000,15 120 000,28,504 000,14 112 000,2,504 000,1 008 000
,00-00001525,Гвоздь 150мм,кг,63,180,12 372,2 227 000,183,12 372,2 264 117,60,12 372,742 333
,00-00001526,Ножница для провода,шт,,2,260 000,520 000,2,260 000,520 000,"0,0000",260 000,0
,00-00001527,Лист 1х2м,шт,,3,480 000,1 440 000,3,480 000,1 440 000,"0,0000",480 000,0
,00-00001528,Профиль 50х30х2,м,,3 400,22 426,76 250 000,644,22 426,14 442 647,2 756,22 426,61 807 353
,00-00001529,"Профиль 25х25х2,5",м,,50,20 000,1 000 000,50,20 000,1 000 000,"0,0000",20 000,0
,00-00001530,"Профиль 80х40х1,7",м,,330,32 600,10 758 000,330,32 600,10 758 000,"0,0000",32 600,0
,00-00001531,Накопитель SSD 4TB T7 Samsung,шт,,1,4 160 000,4 160 000,1,4 160 000,4 160 000,"0,0000",4 160 000,0
,00-00001532,Гибочный ключ по металу диаметр 12мм,шт,,4,195 000,780 000,4,195 000,780 000,"0,0000",195 000,0
,00-00001533,Гибочный ключ по металу диаметр 16мм,шт,,3,286 000,858 000,3,286 000,858 000,"0,0000",286 000,0
,00-00001534,Болторез из кованной стали 16мм SD,шт,,2,780 000,1 560 000,2,780 000,1 560 000,"0,0000",780 000,0
,00-00001535,"Каменная вата Thermo facade comfort 1200х600х100  120/100 3п (упаковка 0,648м3)",м3,,480,943 702,453 135 293,480,943 702,453 135 293,"0,0000",943 702,0
,00-00001536,Щит 350х250мм,шт,4,13,145 000,1 885 000,17,145 000,2 465 000,"0,0000",145 000,0
,00-00001537,Ташки козон ZGAQ-02932 (спец тех у-н),шт,,3,7 150 000,21 450 000,3,7 150 000,21 450 000,"0,0000",7 150 000,0
,00-00001538,Ички козон ZGAQ-02920 (спец тех у-н),шт,,4,2 730 000,10 920 000,4,2 730 000,10 920 000,"0,0000",2 730 000,0
,00-00001539,Шестерна ZGAQ-02933 (спец тех у-н),шт,,12,529 175,6 350 100,12,529 175,6 350 100,"0,0000",529 175,0
,00-00001540,Подшибник ZGAQ-03163 (спец тех у-н),шт,,24,360 421,8 650 100,24,360 421,8 650 100,"0,0000",360 421,0
,00-00001541,Тормозной поршен ZGAQ-02921 (спец тех у-н),шт,,11,1 081 818,11 900 000,11,1 081 818,11 900 000,"0,0000",1 081 818,0
,00-00001542,Тормозной сальник 81Q4-40011kt (спец тех у-н),шт,,2,325 000,650 000,2,325 000,650 000,"0,0000",325 000,0
,00-00001543,Калто полос ZGAQ-044726AQ (спец тех у-н),шт,,3,975 000,2 925 000,3,975 000,2 925 000,"0,0000",975 000,0
,00-00001544,Стопр ZTAM-00071 (спец тех у-н),шт,,32,120 906,3 869 000,32,120 906,3 869 000,"0,0000",120 906,0
,00-00001545,Масло 85-140 Miking (спец тех у-н),л,,10,165 200,1 652 000,10,165 200,1 652 000,"0,0000",165 200,0
,00-00001546,Болт 02219 (спец тех у-н),шт,,3,55 000,165 000,3,55 000,165 000,"0,0000",55 000,0
,00-00001547,Пружина (спец тех у-н),шт,,17,240 882,4 095 000,13,240 882,3 131 471,"4,0000",240 882,963 529
,00-00001548,Нож арматура резки SGT 5-12,шт,,31,415 323,12 875 000,31,415 323,12 875 000,"0,0000",415 323,0
,00-00001549,Лента транспортёр (дробилка спец тех),шт,,47,403 787,18 978 000,47,403 787,18 978 000,"0,0000",403 787,0
,00-00001550,Бру лента зажим (бру спец тех),шт,,8,250 000,2 000 000,8,250 000,2 000 000,"0,0000",250 000,0
,00-00001551,Лед панель 48w (наружный),шт,10,20,74 200,1 484 000,30,74 200,2 226 000,"0,0000",74 200,0
,00-00001552,Уголок абойний,шт,,10,8 000,80 000,10,8 000,80 000,"0,0000",8 000,0
,00-00001553,Зажим страховочный SFK3  (halat tutucu),шт,,12,159 333,1 912 000,12,159 333,1 912 000,"0,0000",159 333,0
,00-00001554,Пенопласт 30х3 (Пукак),шт,,284,63 387,18 002 000,284,63 387,18 002 000,"0,0000",63 387,0
,00-00001555,Угольник 30см,шт,,12,9 100,109 200,12,9 100,109 200,"0,0000",9 100,0
,00-00001556,Шетка кумир (отбойник),шт,,24,8 583,206 000,14,8 583,120 167,"10,0000",8 583,85 833
,00-00001557,"Сув 18,9л (вода)",шт,,2 210,16 992,37 552 000,2 179,16 992,37 025 252,31,16 992,526 748
,00-00001558,Помпа мяч,шт,193,0,0,0,193,0,0,"0,0000",0,0
,00-00001559,Химикат Best SM-07 IBC,кг,,1 000,0,0,1 000,0,0,"0,0000",0,0
,00-00001560,Пика лопата котта,шт,9,714,22 057,15 748 500,589,22 057,12 991 410,134,22 057,2 955 601
,00-00001561,Шруповерт EPA  EASH 20-2,шт,2,11,1 217 818,13 396 000,13,1 217 818,15 831 636,"0,0000",1 217 818,0
,00-00001564,Щит 1000х800,шт,,2,975 000,1 950 000,2,975 000,1 950 000,"0,0000",975 000,0
,00-00001565,Щит 1000х600,шт,,27,700 926,18 925 000,27,700 926,18 925 000,"0,0000",700 926,0
,00-00001566,Наканечник 185мм2,шт,,82,14 768,1 211 000,82,14 768,1 211 000,"0,0000",14 768,0
,00-00001567,Изолятор 5см,шт,,30,21 667,650 000,30,21 667,650 000,"0,0000",21 667,0
,00-00001568,Гофра 16мм,м,,800,731,585 000,800,731,585 000,"0,0000",731,0
,00-00001569,Герметик Daison дайсон,шт,,2,25 000,50 000,2,25 000,50 000,"0,0000",25 000,0
,00-00001570,Фильтр воздушный PU12013-2z,шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00001571,Фильтр воздушный РГ12006-z,шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00001572,Масло фильтрной 20Т 009,шт,,1,0,0,1,0,0,"0,0000",0,0
,00-00001573,RN 228  (спец тех ),шт,,1,850 000,850 000,1,850 000,850 000,"0,0000",850 000,0
,00-00001574,6318  (спец тех ),шт,,3,340 000,1 020 000,3,340 000,1 020 000,"0,0000",340 000,0
,00-00001575,6410  (спец тех ),шт,,4,437 500,1 750 000,4,437 500,1 750 000,"0,0000",437 500,0
,00-00001576,Салник 120х95 (спец тех ),шт,,6,25 000,150 000,6,25 000,150 000,"0,0000",25 000,0
,00-00001577,Клемник комплект (спец тех ),шт,,7,205 000,1 435 000,7,205 000,1 435 000,"0,0000",205 000,0
,00-00001578,Шланг (спец тех),шт,,18,48 167,867 000,17,48 167,818 833,"1,0000",48 167,48 167
,00-00001579,Лед лампочка 40W,шт,,1 104,43 473,47 994 600,1 080,43 473,46 951 239,24,43 473,1 043 361
,00-00001580,Шланг рукоятка (спец тех),шт,,3,1 938 667,5 816 000,3,1 938 667,5 816 000,"0,0000",1 938 667,0
,00-00001581,Кондиционер 12  Ziffler,шт,,15,3 713 333,55 700 000,10,3 713 333,37 133 333,5,3 713 333,18 566 667
,00-00001582,ППИ-ЖС50 (1-рулон 50 метр),м,744,22 900,5 457,124 968 855,21 809,5 457,119 015 099,1 835,5 457,10 013 880
,00-00001583,Обратный клапан 300мм,шт,,6,483 333,2 900 000,6,483 333,2 900 000,"0,0000",483 333,0
,00-00001584,Труба металический 273х6,м,,31,389 032,12 060 000,31,389 032,12 060 000,"0,0000",389 032,0
,00-00001585,Труба металический 76х3,м,,1 188,40 851,48 531 000,1 188,40 851,48 531 000,"0,0000",40 851,0
,00-00001586,Труба металический 57х3,м,,695,39 333,27 336 500,492,39 333,19 351 882,203,39 333,7 984 618
,00-00001587,"Труба металический 20х2,8",м,,32,14 063,450 000,32,14 063,450 000,"0,0000",14 063,0
,00-00001588,"Труба металический 15х2,1",м,,245,13 927,3 412 000,245,13 927,3 412 000,"0,0000",13 927,0
,00-00001589,Труба металический 32х3,м,10,310,174 048,53 955 000,320,174 048,55 695 484,"0,0000",174 048,0
,00-00001590,Труба металический 25х3 б/ш,м,,18,26 689,480 400,18,26 689,480 400,"0,0000",26 689,0
,00-00001591,Швеллер 12,м,,60,108 000,6 480 000,60,108 000,6 480 000,"0,0000",108 000,0
,00-00001592,Щит электрический 250 КВАР,шт,,2,9 582 500,19 165 000,2,9 582 500,19 165 000,"0,0000",9 582 500,0
,00-00001593,Щит электрический 200 КВАР,шт,,2,8 352 500,16 705 000,2,8 352 500,16 705 000,"0,0000",8 352 500,0
,00-00001594,Кабель 4х16мм2 ВВГНГ,метр,,2 217,128 209,284 239 240,546,128 209,70 002 086,1 671,128 209,214 237 154
,00-00001595,Кабель ВВГНГ 5х4мм2,метр,150,100,34 787,3 478 700,250,34 787,8 696 750,"0,0000",34 787,0
,00-00001596,Ёмкост 1тонна,шт,,34,188 235,6 400 000,28,188 235,5 270 588,"6,0000",188 235,1 129 412
,00-00001597,Перфоратор EPA EEP-40-2,шт,1,11,1 688 182,18 570 000,12,1 688 182,20 258 182,"0,0000",1 688 182,0
,00-00001598,Лом Турецкий (кривой),шт,3,0,0,0,3,0,0,"0,0000",0,0
,00-00001599,Лом Хитой,шт,3,0,0,0,3,0,0,"0,0000",0,0
,00-00001601,"Леса 2,0х0,9",комп,,75,270 000,20 250 000,75,270 000,20 250 000,"0,0000",270 000,0
,00-00001602,"Пиломатериаль 25х100х5,7 метр",шт,,347,4,1 553,347,4,1 553,"0,0000",4,0
,00-00001603,Звонок школьный,шт,,2,150 000,300 000,2,150 000,300 000,"0,0000",150 000,0
,00-00001604,"Краска хаёт кора 2,5кг",шт,2,11,110 909,1 220 000,10,110 909,1 109 091,3,110 909,332 727
,00-00001605,"Краска хаёт сарик 2,5кг",шт,4,6,90 083,540 500,10,90 083,900 833,"0,0000",90 083,0
,00-00001606,Картриж Canon 725,шт,,4,127 500,510 000,4,127 500,510 000,"0,0000",127 500,0
,00-00001607,Доска офисной,шт,,4,685 000,2 740 000,4,685 000,2 740 000,"0,0000",685 000,0
,00-00001609,Шелевая решетка 1000х300,шт,,2,670 000,1 340 000,2,670 000,1 340 000,"0,0000",670 000,0
,00-00001611,Шпилька м27,шт,,104,9 856,1 025 000,104,9 856,1 025 000,"0,0000",9 856,0
,00-00001612,Гайка м27,кг,,74,18 209,1 347 500,74,18 209,1 347 500,"0,0000",18 209,0
,00-00001613,Шайба м27,кг,,54,5 787,312 500,54,5 787,312 500,"0,0000",5 787,0
,00-00001614,Набор ключ Ingco (жельтый чемоданый набор),шт,,1,2 000 000,2 000 000,1,2 000 000,2 000 000,"0,0000",2 000 000,0
,00-00001615,Набор ключ Yofe,шт,,1,150 000,150 000,1,150 000,150 000,"0,0000",150 000,0
,00-00001616,Накидной ключ 24,шт,,1,45 000,45 000,1,45 000,45 000,"0,0000",45 000,0
,00-00001617,Накидной ключ 27,шт,,11,31 091,342 000,11,31 091,342 000,"0,0000",31 091,0
,00-00001618,Накидной ключ 30,шт,,1,70 000,70 000,1,70 000,70 000,"0,0000",70 000,0
,00-00001619,Накидной ключ 32,шт,,1,70 000,70 000,1,70 000,70 000,"0,0000",70 000,0
,00-00001620,Накидной ключ 36,шт,,1,110 000,110 000,1,110 000,110 000,"0,0000",110 000,0
,00-00001621,Пасо болт 10х30 (спец тех у-н),кг,,1,150 000,150 000,1,150 000,150 000,"0,0000",150 000,0
,00-00001622,Мешалька датчик,шт,,10,188 500,1 885 000,10,188 500,1 885 000,"0,0000",188 500,0
,00-00001623,"Труба 25х2,5",м,,100,19 000,1 900 000,100,19 000,1 900 000,"0,0000",19 000,0
,00-00001624,"Балка двухтарвная ST 20 K,  L=2,65 PL",шт,,28,360 376,10 090 528,28,360 376,10 090 528,"0,0000",360 376,0
,00-00001625,"Балка двухтарвная ST 20 K,  L=2,90 PL",шт,,244,359 353,87 682 084,244,359 353,87 682 084,"0,0000",359 353,0
,00-00001626,"Балка двухтарвная ST 20 K,  L=3,30 PL",шт,,394,441 430,173 923 536,394,441 430,173 923 536,"0,0000",441 430,0
,00-00001627,ЛФ 18х1220х2440 1/1 ЧДВ (50листов),м3,,2 680,8 768 655,23 499 995 400,2 680,8 768 655,23 499 995 400,"0,0000",8 768 655,0
,00-00001628,Болт м16х15см,шт,,115,4 623,531 667,115,4 623,531 667,"0,0000",4 623,0
,00-00001629,Гайка М16х15см,шт,,125,6 397,800 947,125,6 397,799 667,"0,2000",6 397,1 279
,00-00001630,Шайба М16х15см,шт,,135,1 160,156 667,135,1 160,156 667,"0,0000",1 160,0
,00-00001631,Задвижка 30ч 39р DN100 PN16(STANDART),шт,,22,504 356,11 095 840,22,504 356,11 095 840,"0,0000",504 356,0
,00-00001632,Плоский фланец 100мм,шт,,446,69 672,31 073 920,284,69 672,19 786 980,162,69 672,11 286 940
,00-00001633,Освежитель,шт,,253,18 162,4 595 000,192,18 162,3 487 115,"61,0000",18 162,1 107 885
,00-00001634,Антистеплер,шт,,11,115 818,1 274 000,11,115 818,1 274 000,"0,0000",115 818,0
,00-00001635,Болт М27 L340 (спец тех башен кран),шт,,137,60 766,8 325 000,137,60 766,8 325 000,"0,0000",60 766,0
,00-00001637,Пиломатериаль 50х200х6000мм,шт,,488,9 836,4 800 000,485,9 836,4 770 492,3,9 836,29 508
,00-00001638,"Удавка (трос д16,5-2метр)",шт,,15,149 200,2 238 000,11,149 200,1 641 200,"4,0000",149 200,596 800
,00-00001639,Шина Roadbuster 16PR G2/L2 H966A,шт,,16,189 750,3 036 000,16,189 750,3 036 000,"0,0000",189 750,0
,00-00001640,"Профнастиль гофрированный тольшина 0,35мм 3м",шт,,498,44 000,21 912 000,338,44 000,14 872 000,160,44 000,7 040 000
,00-00001641,"Профнастиль гофрированный тольшина 0,35мм 2м",шт,,12,44 000,528 000,12,44 000,528 000,"0,0000",44 000,0
,00-00001642,"Профнастиль гофрированный тольшина 0,35мм 4м",шт,,75,44 000,3 300 000,45,44 000,1 980 000,30,44 000,1 320 000
,00-00001643,"Профнастиль гофрированный тольшина 0,35мм 6м",шт,,504,49 786,25 092 000,277,49 786,13 790 643,227,49 786,11 301 357
,00-00001644,Хомут металлический 120-130мм зажим,шт,,90,12 889,1 160 000,90,12 889,1 160 000,"0,0000",12 889,0
,00-00001645,Хомут металлический 150мм зажим,шт,,74,4 622,342 000,74,4 622,342 000,"0,0000",4 622,0
,00-00001646,Пиломатериал 27х125х6м,шт,,80,0,0,80,0,0,"0,0000",0,0
,00-00001647,Ролик миксер UBA 677 (спец тех у-н),шт,,8,822 500,6 580 000,8,822 500,6 580 000,"0,0000",822 500,0
,00-00001648,Зубчик комплект (спец тех у-н),шт,,10,289 000,2 890 000,10,289 000,2 890 000,"0,0000",289 000,0
,00-00001649,Попловок 3м,шт,,3,140 000,420 000,3,140 000,420 000,"0,0000",140 000,0
,00-00001650,Попловок шариковый 25,шт,,31,83 999,2 603 980,31,83 999,2 603 980,0,83 999,0
,00-00001651,Кулер INTEK 603 (белый фрионовый),шт,,4,1 170 000,4 680 000,4,1 170 000,4 680 000,"0,0000",1 170 000,0
,00-00001652,Мегамикс Фуга 5кг. (Megamix),шт,1,72,30 417,2 190 000,73,30 417,2 220 417,0,30 417,0
,00-00001653,"Моноблок HP 24-cb 10041 (6S5) (intel Core i5-1335U/ DDR4 8GB/SSD 512GB/ 23,8 FHD/ Intel Iris Xe Graphics/ No DVD/key+mouse/ Noos/ Ru) White",шт,,12,5 525 750,66 309 000,12,5 525 750,66 309 000,"0,0000",5 525 750,0
,00-00001654,"УПС AVT/KS600/Line-interactive /600VA/1x4,5AH/2xEU socket",шт,,9,693 222,6 239 000,9,693 222,6 239 000,"0,0000",693 222,0
,00-00001655,Пилот 3м Defender,шт,,10,66 800,668 000,10,66 800,668 000,"0,0000",66 800,0
